year,session,code,subject,paper,max_mark,9,8,7,6,5,4,3,2,1,u
2018,Jun,4EA1/01,English Language A,01,90,72,66,60,54,49,44,32,21,10,0
2018,Jun,4EA1/01R,English Language A,01R,90,73,67,61,55,49,44,32,21,10,0
2018,Jun,4EA1/02,English Language A,02,60,43,39,36,31,26,22,16,11,6,0
2018,Jun,4EA1/02R,English Language A,02R,60,45,41,37,32,27,23,17,11,6,0
2018,Jun,4EA1/03,English Language A,03,60,46,42,38,33,28,23,17,12,7,0
2018,Jun,4EB1/01,English Language B,01,100,70,63,57,53,49,45,34,24,14,0
2018,Jun,4EB1/01R,English Language B,01R,100,70,63,57,51,46,41,32,23,14,0
2018,Jun,4ET1/01,English Literature,01,90,68,62,56,50,44,38,28,18,9,0
2018,Jun,4ET1/01R,English Literature,01R,90,68,62,56,50,44,38,28,18,9,0
2018,Jun,4ET1/02,English Literature,02,60,47,43,39,34,30,26,19,12,5,0
2018,Jun,4ET1/02R,English Literature,02R,60,46,42,38,34,30,26,19,12,5,0
2018,Jun,4ET1/03,English Literature,03,60,49,44,40,35,31,27,20,13,6,0
2018,Jun,4MA1/1F,Mathematics A (Foundation),1F,100,,,,,70,56,41,26,11,0
2018,Jun,4MA1/1H,Mathematics A (Higher),1H,100,78,65,52,41,30,20,15,,,0
2018,Jun,4MA1/1HR,Mathematics A (Higher),1HR,100,75,62,50,39,29,19,14,,,0
2018,Jun,4MA1/2H,Mathematics A (Higher),2H,100,75,62,50,39,29,19,14,,,0
2018,Jun,4MA1/2HR,Mathematics A (Higher),2HR,100,80,66,53,42,31,20,14,,,0
2018,Jun,4MB1/01,Mathematics B,01,100,74,64,55,44,33,23,18,,,0
2018,Jun,4MB1/01R,Mathematics B,01R,100,75,65,56,45,34,23,17,,,0
2018,Jun,4MB1/02,Mathematics B,02,100,74,64,55,44,33,22,16,,,0
2018,Jun,4MB1/02R,Mathematics B,02R,100,74,64,55,44,33,23,18,,,0
2019,Jan,4EA1/01,English Language A,01,90,73,66,59,53,48,43,32,21,10,0
2019,Jan,4EA1/01R,English Language A,01R,90,73,66,59,53,48,43,32,21,10,0
2019,Jan,4EA1/02,English Language A,02,60,43,39,35,30,25,21,16,11,6,0
2019,Jan,4EA1/02R,English Language A,02R,60,43,39,35,30,25,21,16,11,6,0
2019,Jan,4EA1/03,English Language A,03,60,47,42,38,33,28,23,17,12,7,0
2019,Jan,4EA1/03T,English Language A,03T,60,47,42,38,33,28,23,17,12,7,0
2019,Jan,4EB1/01,English Language B,01,100,72,66,61,57,54,51,39,27,15,0
2019,Jan,4EB1/01R,English Language B,01R,100,72,66,61,57,54,51,39,27,15,0
2019,Jan,4ET1/01,English Literature,01,90,68,62,56,50,44,38,28,18,9,0
2019,Jan,4ET1/01R,English Literature,01R,90,68,62,56,50,44,38,28,18,9,0
2019,Jan,4ET1/02,English Literature,02,60,48,43,39,34,30,26,19,12,5,0
2019,Jan,4ET1/02R,English Literature,02R,60,46,42,38,34,30,26,19,12,5,0
2019,Jan,4ET1/03,English Literature,03,60,49,44,40,35,31,27,20,13,6,0
2019,Jan,4ET1/03T,English Literature,03T,60,49,44,40,35,31,27,20,13,6,0
2019,Jan,4MA1/1F,Mathematics A (Foundation),1F,100,,,,,72,58,42,27,12,0
2019,Jan,4MA1/1FR,Mathematics A (Foundation),1FR,100,,,,,68,55,40,26,12,0
2019,Jan,4MA1/1H,Mathematics A (Higher),1H,100,78,64,50,39,29,19,14,,,0
2019,Jan,4MA1/1HR,Mathematics A (Higher),1HR,100,75,61,48,38,28,19,14,,,0
2019,Jan,4MA1/2F,Mathematics A (Foundation),2F,100,,,,,68,55,40,25,11,0
2019,Jan,4MA1/2FR,Mathematics A (Foundation),2FR,100,,,,,70,56,41,26,11,0
2019,Jan,4MA1/2H,Mathematics A (Higher),2H,100,78,64,50,39,29,19,14,,,0
2019,Jan,4MA1/2HR,Mathematics A (Higher),2HR,100,77,63,49,39,29,19,14,,,0
2019,Jan,4MB1/01,Mathematics B,01,100,74,64,55,44,33,23,18,,,0
2019,Jan,4MB1/01R,Mathematics B,01R,100,74,64,55,44,33,23,18,,,0
2019,Jan,4MB1/02,Mathematics B,02,100,74,64,55,44,33,23,18,,,0
2019,Jan,4MB1/02R,Mathematics B,02R,100,75,65,56,45,34,23,17,,,0
2019,Jun,4AA1/01,Arabic (First Language),01,75,53,50,47,43,39,36,29,22,16,0
2019,Jun,4AA1/02,Arabic (First Language),02,50,46,43,41,38,36,34,27,21,15,0
2019,Jun,4AC1/01,Accounting,01,100,79,73,67,61,56,51,41,32,23,0
2019,Jun,4AC1/01R,Accounting,01R,100,86,79,73,68,63,59,48,37,26,0
2019,Jun,4AC1/02,Accounting,02,50,41,38,35,32,29,26,19,13,7,0
2019,Jun,4AC1/02R,Accounting,02R,50,47,43,40,36,33,30,24,18,12,0
2019,Jun,4BA0/01,Bangla,01,99,85,81,78,72,66,60,49,38,28,0
2019,Jun,4BI1/1B,Biology,1B,110,85,75,66,59,52,46,39,32,25,0
2019,Jun,4BI1/1BR,Biology,1BR,110,80,71,62,55,48,42,35,28,22,0
2019,Jun,4BI1/2B,Biology,2B,70,51,45,39,34,30,26,22,18,14,0
2019,Jun,4BI1/2BR,Biology,2BR,70,52,46,40,36,32,28,23,19,15,0
2019,Jun,4BN1/01,Bangladesh Studies,01,75,58,53,49,45,41,38,30,22,15,0
2019,Jun,4BN1/02,Bangladesh Studies,02,75,63,58,54,48,43,38,30,22,14,0
2019,Jun,4BS1/01,Business,01,80,57,51,46,39,32,25,20,16,12,0
2019,Jun,4BS1/01R,Business,01R,80,57,51,46,39,32,26,21,16,12,0
2019,Jun,4BS1/02,Business,02,80,54,49,44,37,30,23,19,15,12,0
2019,Jun,4BS1/02R,Business,02R,80,56,50,45,37,30,23,19,15,12,0
2019,Jun,4CH1/1C,Chemistry,1C,110,84,74,64,57,50,44,36,28,21,0
2019,Jun,4CH1/1CR,Chemistry,1CR,110,87,77,67,60,53,46,38,30,22,0
2019,Jun,4CH1/2C,Chemistry,2C,70,59,52,45,40,36,32,26,20,14,0
2019,Jun,4CH1/2CR,Chemistry,2CR,70,65,57,50,46,42,39,31,23,16,0
2019,Jun,4CM1/01,Commerce,01,80,48,42,37,32,28,24,19,14,10,0
2019,Jun,4CM1/01R,Commerce,01R,80,48,42,37,32,28,24,19,15,11,0
2019,Jun,4CM1/02,Commerce,02,80,48,42,37,32,28,24,19,15,11,0
2019,Jun,4CM1/02R,Commerce,02R,80,48,42,37,32,28,24,19,15,11,0
2019,Jun,4CN1/01,Chinese,01,40,38,35,33,30,27,24,20,16,12,0
2019,Jun,4CN1/01R,Chinese,01R,40,38,34,31,29,27,25,21,18,15,0
2019,Jun,4CN1/02,Chinese,02,80,72,65,59,54,49,44,33,22,11,0
2019,Jun,4CN1/02R,Chinese,02R,80,71,64,58,53,49,45,33,22,11,0
2019,Jun,4CN1/03,Chinese,03,40,37,33,30,26,22,18,14,10,7,0
2019,Jun,4CP0/01,Computer Science,01,80,62,58,54,48,42,37,28,20,12,0
2019,Jun,4CP0/02,Computer Science,02,80,73,68,63,56,50,44,31,19,7,0
2019,Jun,4EA1/01,English Language A,01,90,74,68,62,56,51,46,34,23,12,0
2019,Jun,4EA1/01R,English Language A,01R,90,73,67,61,57,53,49,36,24,12,0
2019,Jun,4EA1/02,English Language A,02,60,43,39,36,31,26,22,16,11,6,0
2019,Jun,4EA1/02R,English Language A,02R,60,42,38,35,30,26,22,16,11,6,0
2019,Jun,4EA1/03,English Language A,03,60,48,44,40,35,30,25,19,14,9,0
2019,Jun,4EA1/03T,English Language A,03T,60,48,44,40,35,30,25,19,14,9,0
2019,Jun,4EB1/01,English Language B,01,100,74,68,62,58,54,51,38,25,13,0
2019,Jun,4EB1/01R,English Language B,01R,100,72,66,61,57,53,49,37,25,13,0
2019,Jun,4EC1/01,Economics,01,80,54,49,45,41,37,34,29,24,19,0
2019,Jun,4EC1/01R,Economics,01R,80,54,49,45,42,39,36,30,25,20,0
2019,Jun,4EC1/02,Economics,02,80,54,49,45,41,37,34,28,22,17,0
2019,Jun,4EC1/02R,Economics,02R,80,54,49,45,41,37,34,28,22,16,0
2019,Jun,4ES1/01,English as a Second Language,01,100,92,88,85,78,71,64,57,51,45,0
2019,Jun,4ES1/01R,English as a Second Language,01R,100,92,88,85,78,71,64,57,51,45,0
2019,Jun,4ES1/02,English as a Second Language,02,40,38,35,33,31,29,27,22,18,14,0
2019,Jun,4ES1/02R,English as a Second Language,02R,40,38,35,33,31,29,27,22,18,14,0
2019,Jun,4ET1/01,English Literature,01,90,68,62,56,50,44,38,28,18,9,0
2019,Jun,4ET1/01R,English Literature,01R,90,65,59,53,47,42,37,27,18,9,0
2019,Jun,4ET1/02,English Literature,02,60,46,42,38,33,29,25,18,11,5,0
2019,Jun,4ET1/02R,English Literature,02R,60,40,36,33,30,28,26,19,12,5,0
2019,Jun,4ET1/03,English Literature,03,60,50,45,41,36,32,28,21,14,7,0
2019,Jun,4ET1/03T,English Literature,03T,60,50,45,41,36,32,28,21,14,7,0
2019,Jun,4FA1/01,Art & Design: Fine Art,01,72,61,56,51,45,39,34,26,19,12,0
2019,Jun,4FA1/02,Art & Design: Fine Art,02,72,61,56,51,45,39,34,26,19,12,0
2019,Jun,4FR1/01,French,01,40,26,23,20,18,16,15,11,8,5,0
2019,Jun,4FR1/01R,French,01R,40,30,26,23,20,18,16,13,10,7,0
2019,Jun,4FR1/02,French,02,80,68,60,52,47,42,37,28,19,10,0
2019,Jun,4FR1/02R,French,02R,80,68,60,52,47,42,37,28,19,10,0
2019,Jun,4FR1/03,French,03,40,32,28,25,22,19,16,13,10,8,0
2019,Jun,4GC1/01,Art & Design: Graphic Design,01,72,61,56,51,45,39,34,26,19,12,0
2019,Jun,4GC1/02,Art & Design: Graphic Design,02,72,61,56,51,45,39,34,26,19,12,0
2019,Jun,4GE1/01,Geography,01,70,53,48,43,38,33,29,23,17,12,0
2019,Jun,4GE1/01R,Geography,01R,70,53,48,43,38,33,29,23,18,13,0
2019,Jun,4GE1/02,Geography,02,105,82,74,67,60,54,48,37,27,17,0
2019,Jun,4GE1/02R,Geography,02R,105,82,74,67,61,55,49,38,28,18,0
2019,Jun,4GK1/01,Greek (First Language),01,75,63,60,57,52,47,42,36,31,26,0
2019,Jun,4GK1/02,Greek (First Language),02,50,45,42,40,36,33,30,26,23,20,0
2019,Jun,4GL1/01,Global Citizenship,01,100,84,77,70,63,56,50,38,26,15,0
2019,Jun,4GN1/01,German,01,40,26,22,18,15,12,10,8,6,5,0
2019,Jun,4GN1/01R,German,01R,40,26,22,18,15,12,9,7,6,5,0
2019,Jun,4GN1/02,German,02,80,54,46,38,32,26,21,17,14,11,0
2019,Jun,4GN1/02R,German,02R,80,57,48,40,34,28,22,18,14,11,0
2019,Jun,4GN1/03,German,03,40,36,30,25,22,19,16,13,10,8,0
2019,Jun,4HB1/01,Human Biology,01,90,73,68,63,57,52,47,39,31,24,0
2019,Jun,4HB1/01R,Human Biology,01R,90,72,67,62,56,51,46,38,31,24,0
2019,Jun,4HB1/02,Human Biology,02,90,75,70,65,59,53,48,40,32,24,0
2019,Jun,4HB1/02R,Human Biology,02R,90,76,71,66,60,54,49,41,33,25,0
2019,Jun,4HI1/01,History,01,60,51,45,39,34,29,25,18,11,5,0
2019,Jun,4HI1/01R,History,01R,60,51,45,39,35,31,27,19,12,5,0
2019,Jun,4HI1/02,History,02,60,47,41,36,32,28,24,17,11,5,0
2019,Jun,4HI1/02R,History,02R,60,47,41,36,32,28,24,17,11,5,0
2019,Jun,4IS1/01,Islamic Studies,01,90,75,69,64,58,52,46,40,34,29,0
2019,Jun,4IT1/01,ICT,01,100,71,65,59,50,41,33,25,18,11,0
2019,Jun,4IT1/01R,ICT,01R,100,72,66,60,50,41,32,25,18,11,0
2019,Jun,4IT1/02,ICT,02,100,73,67,61,52,44,36,27,19,11,0
2019,Jun,4MA1/1F,Mathematics A (Foundation),1F,100,,,,,71,59,43,27,12,0
2019,Jun,4MA1/1FR,Mathematics A (Foundation),1FR,100,,,,,70,58,42,27,12,0
2019,Jun,4MA1/1H,Mathematics A (Higher),1H,100,80,66,52,41,31,21,16,,,0
2019,Jun,4MA1/1HR,Mathematics A (Higher),1HR,100,75,62,49,38,28,18,13,,,0
2019,Jun,4MA1/2F,Mathematics A (Foundation),2F,100,,,,,66,55,40,26,12,0
2019,Jun,4MA1/2FR,Mathematics A (Foundation),2FR,100,,,,,67,56,41,26,12,0
2019,Jun,4MA1/2H,Mathematics A (Higher),2H,100,75,62,49,39,29,20,15,,,0
2019,Jun,4MA1/2HR,Mathematics A (Higher),2HR,100,78,64,51,40,29,19,14,,,0
2019,Jun,4MB1/01,Mathematics B,01,100,81,68,56,45,34,24,19,,,0
2019,Jun,4MB1/01R,Mathematics B,01R,100,85,72,59,47,36,25,19,,,0
2019,Jun,4MB1/02,Mathematics B,02,100,78,66,54,44,34,25,20,,,0
2019,Jun,4MB1/02R,Mathematics B,02R,100,85,72,59,47,36,25,19,,,0
2019,Jun,4PA1/01,Pakistan Studies,01,75,63,57,52,47,42,38,30,23,16,0
2019,Jun,4PA1/02,Pakistan Studies,02,75,56,51,47,42,37,32,25,18,11,0
2019,Jun,4PH1/1P,Physics,1P,110,83,72,61,53,45,38,31,25,19,0
2019,Jun,4PH1/1PR,Physics,1PR,110,91,79,67,59,51,43,36,29,22,0
2019,Jun,4PH1/2P,Physics,2P,70,48,41,35,32,29,27,22,18,14,0
2019,Jun,4PH1/2PR,Physics,2PR,70,53,46,39,35,32,29,24,19,14,0
2019,Jun,4PM1/01,Further Pure Mathematics,01,100,91,83,75,61,47,34,27,,,0
2019,Jun,4PM1/01R,Further Pure Mathematics,01R,100,86,78,71,59,47,35,29,,,0
2019,Jun,4PM1/02,Further Pure Mathematics,02,100,94,85,77,63,50,37,30,,,0
2019,Jun,4PM1/02R,Further Pure Mathematics,02R,100,82,74,67,57,47,37,32,,,0
2019,Jun,4PY1/01,Art & Design: Photography,01,72,61,56,51,45,39,34,26,19,12,0
2019,Jun,4PY1/02,Art & Design: Photography,02,72,61,56,51,45,39,34,26,19,12,0
2019,Jun,4RS1/01,Religious Studies,01,100,70,64,58,55,52,49,40,31,23,0
2019,Jun,4RS1/02,Religious Studies,02,60,44,40,37,34,31,28,23,19,15,0
2019,Jun,4SI1/01,Sinhala,01,100,90,84,78,72,66,61,52,43,34,0
2019,Jun,4SP1/01,Spanish,01,40,29,25,21,19,17,15,11,8,5,0
2019,Jun,4SP1/01R,Spanish,01R,40,31,26,22,20,18,17,14,12,10,0
2019,Jun,4SP1/02,Spanish,02,80,54,46,39,35,31,27,22,17,13,0
2019,Jun,4SP1/02R,Spanish,02R,80,57,49,41,36,32,28,23,18,13,0
2019,Jun,4SP1/03,Spanish,03,40,35,30,25,22,19,16,13,10,8,0
2019,Jun,4SS0/1B,Science (Single Award),1B,60,50,43,36,32,28,24,19,14,10,0
2019,Jun,4SS0/1C,Science (Single Award),1C,60,50,43,36,32,28,25,21,17,13,0
2019,Jun,4SS0/1P,Science (Single Award),1P,60,50,43,36,32,29,26,21,16,12,0
2019,Jun,4SW1/01,Swahili,01,80,67,63,59,53,48,43,35,28,21,0
2019,Jun,4SW1/02,Swahili,02,40,34,32,30,27,25,23,19,16,13,0
2019,Jun,4TA1/01,Tamil,01,100,72,68,64,60,56,52,41,30,20,0
2019,Jun,4TD1/01,Art & Design: 3D Design,01,72,61,56,51,45,39,34,26,19,12,0
2019,Jun,4TD1/02,Art & Design: 3D Design,02,72,61,56,51,45,39,34,26,19,12,0
2019,Jun,4TE1/01,Art & Design: Textiles,01,72,61,56,51,45,39,34,26,19,12,0
2019,Jun,4TE1/02,Art & Design: Textiles,02,72,61,56,51,45,39,34,26,19,12,0
2020,Nov,4AA1/01,Arabic (First Language),01,75,52,47,43,37,32,27,22,17,12,0
2020,Nov,4AA1/02,Arabic (First Language),02,50,44,41,38,34,30,26,21,16,11,0
2020,Nov,4AC1/01,Accounting,01,100,69,59,50,41,33,25,20,16,12,0
2020,Nov,4AC1/01R,Accounting,01R,100,79,67,56,45,34,24,19,14,10,0
2020,Nov,4AC1/02,Accounting,02,50,36,31,26,21,17,13,9,6,3,0
2020,Nov,4AC1/02R,Accounting,02R,50,42,36,31,24,18,12,9,7,5,0
2020,Nov,4BI1/1B,Biology,1B,110,81,68,56,44,32,21,18,15,12,0
2020,Nov,4BI1/1BR,Biology,1BR,110,79,67,55,45,35,25,21,17,13,0
2020,Nov,4BI1/2B,Biology,2B,70,48,40,33,26,19,12,10,8,6,0
2020,Nov,4BI1/2BR,Biology,2BR,70,50,43,36,29,23,17,14,11,9,0
2020,Nov,4BN1/01,Bangladesh Studies,01,75,45,40,35,31,27,24,18,12,7,0
2020,Nov,4BN1/02,Bangladesh Studies,02,75,47,43,39,33,28,23,17,12,7,0
2020,Nov,4BS1/01,Business,01,80,46,39,33,26,19,13,10,8,6,0
2020,Nov,4BS1/01R,Business,01R,80,49,44,39,32,25,18,15,12,9,0
2020,Nov,4BS1/02,Business,02,80,44,37,31,24,17,11,9,7,6,0
2020,Nov,4BS1/02R,Business,02R,80,48,43,38,30,23,16,13,10,8,0
2020,Nov,4CH1/1C,Chemistry,1C,110,81,68,55,42,29,17,14,11,8,0
2020,Nov,4CH1/1CR,Chemistry,1CR,110,86,74,63,52,41,31,25,19,14,0
2020,Nov,4CH1/2C,Chemistry,2C,70,56,47,38,29,21,13,10,8,6,0
2020,Nov,4CH1/2CR,Chemistry,2CR,70,59,50,42,35,29,23,18,13,8,0
2020,Nov,4CM1/01,Commerce,01,80,36,30,25,19,14,9,7,5,3,0
2020,Nov,4CM1/01R,Commerce,01R,80,40,36,32,26,20,15,12,9,7,0
2020,Nov,4CM1/02,Commerce,02,80,36,30,25,20,15,10,8,6,4,0
2020,Nov,4CM1/02R,Commerce,02R,80,39,35,32,26,20,14,11,8,6,0
2020,Nov,4CN1/01,Chinese,01,40,36,28,21,18,16,14,11,8,5,0
2020,Nov,4CN1/01R,Chinese,01R,40,34,28,23,21,19,17,13,9,5,0
2020,Nov,4CN1/02,Chinese,02,80,73,56,40,36,32,29,22,16,10,0
2020,Nov,4CN1/02R,Chinese,02R,80,68,56,45,41,37,33,25,18,11,0
2020,Nov,4CP0/01,Computer Science,01,80,59,52,45,37,29,21,18,15,12,0
2020,Nov,4CP0/02,Computer Science,02,80,67,59,52,42,33,24,18,12,7,0
2020,Nov,4EA1/01,English Language A,01,90,68,62,57,50,43,37,27,17,8,0
2020,Nov,4EA1/01R,English Language A,01R,90,67,62,57,51,45,40,29,18,8,0
2020,Nov,4EA1/02,English Language A,02,60,40,34,29,25,22,19,14,10,6,0
2020,Nov,4EA1/02R,English Language A,02R,60,46,39,33,28,23,18,14,10,6,0
2020,Nov,4EA1/03,English Language A,03,60,52,47,43,38,33,28,22,17,12,0
2020,Nov,4EB1/01,English Language B,01,100,68,61,54,47,41,35,26,17,8,0
2020,Nov,4EB1/01R,English Language B,01R,100,61,55,49,44,39,34,25,17,9,0
2020,Nov,4EC1/01,Economics,01,80,49,42,36,29,23,17,15,13,12,0
2020,Nov,4EC1/01R,Economics,01R,80,49,45,41,36,31,26,22,18,14,0
2020,Nov,4EC1/02,Economics,02,80,48,42,36,29,23,17,15,13,11,0
2020,Nov,4EC1/02R,Economics,02R,80,49,45,41,35,30,25,20,16,12,0
2020,Nov,4ES1/01,English as a Second Language,01,100,91,85,79,69,59,50,45,40,35,0
2020,Nov,4ES1/01R,English as a Second Language,01R,100,92,83,75,61,48,35,31,28,25,0
2020,Nov,4ES1/02,English as a Second Language,02,40,34,32,30,27,24,21,17,14,11,0
2020,Nov,4ES1/02R,English as a Second Language,02R,40,35,32,30,25,20,15,12,10,8,0
2020,Nov,4ET1/01,English Literature,01,90,64,57,50,41,33,25,18,11,5,0
2020,Nov,4ET1/01R,English Literature,01R,90,63,57,51,43,36,29,21,13,6,0
2020,Nov,4ET1/02,English Literature,02,60,43,39,35,31,27,23,17,11,5,0
2020,Nov,4ET1/02R,English Literature,02R,60,43,37,32,27,22,18,13,8,4,0
2020,Nov,4ET1/03,English Literature,03,60,51,46,42,37,33,29,22,15,8,0
2020,Nov,4ET1/03T,English Literature,03T,60,51,46,42,37,33,29,22,15,8,0
2020,Nov,4FA1/01,Art & Design: Fine Art,01,72,60,52,45,35,26,17,12,7,3,0
2020,Nov,4FA1/02,Art & Design: Fine Art,02,72,60,52,45,35,26,17,12,7,2,0
2020,Nov,4FR1/01,French,01,40,30,26,22,18,15,12,9,6,3,0
2020,Nov,4FR1/01R,French,01R,40,31,27,23,18,13,9,7,5,3,0
2020,Nov,4FR1/02,French,02,80,59,51,43,36,29,23,17,12,7,0
2020,Nov,4FR1/02R,French,02R,80,61,53,46,36,27,18,14,10,7,0
2020,Nov,4GC1/01,Art & Design: Graphic Design,01,72,60,52,45,35,26,17,12,7,3,0
2020,Nov,4GC1/02,Art & Design: Graphic Design,02,72,60,52,45,35,26,17,12,7,2,0
2020,Nov,4GE1/01,Geography,01,70,51,45,39,31,24,17,13,10,7,0
2020,Nov,4GE1/01R,Geography,01R,70,51,44,38,31,25,19,15,11,8,0
2020,Nov,4GE1/02,Geography,02,105,81,71,61,50,39,28,22,16,10,0
2020,Nov,4GE1/02R,Geography,02R,105,79,69,60,50,41,32,25,18,12,0
2020,Nov,4GK1/01,Greek (First Language),01,75,61,55,49,44,39,35,29,24,19,0
2020,Nov,4GK1/02,Greek (First Language),02,50,42,38,35,31,28,25,21,17,14,0
2020,Nov,4GL1/01,Global Citizenship,01,100,73,65,57,48,39,31,24,18,12,0
2020,Nov,4GN1/01,German,01,40,26,22,18,14,10,7,6,5,4,0
2020,Nov,4GN1/01R,German,01R,40,27,22,18,15,12,10,8,6,5,0
2020,Nov,4GN1/02,German,02,80,53,44,35,28,21,14,11,9,7,0
2020,Nov,4GN1/02R,German,02R,80,53,44,35,30,25,20,16,13,10,0
2020,Nov,4HB1/01,Human Biology,01,90,66,57,48,42,37,32,24,16,9,0
2020,Nov,4HB1/01R,Human Biology,01R,90,57,50,44,38,33,28,20,13,6,0
2020,Nov,4HB1/02,Human Biology,02,90,67,58,49,43,37,32,24,16,8,0
2020,Nov,4HB1/02R,Human Biology,02R,90,61,54,47,41,35,30,22,14,6,0
2020,Nov,4HI1/01,History,01,60,47,41,35,30,26,22,16,10,4,0
2020,Nov,4HI1/01R,History,01R,60,47,41,35,30,26,22,16,10,4,0
2020,Nov,4HI1/02,History,02,60,46,40,34,29,25,21,15,9,4,0
2020,Nov,4HI1/02R,History,02R,60,46,40,34,29,25,21,15,9,4,0
2020,Nov,4IS1/01,Islamic Studies,01,90,67,58,49,38,27,16,14,12,10,0
2020,Nov,4IT1/01,ICT,01,100,60,49,39,30,22,14,10,7,4,0
2020,Nov,4IT1/01R,ICT,01R,100,65,58,52,40,28,17,13,9,5,0
2020,Nov,4IT1/02,ICT,02,100,60,50,40,31,23,15,11,8,5,0
2020,Nov,4MA1/1F,Mathematics A (Foundation),1F,100,,,,,58,47,34,22,10,0
2020,Nov,4MA1/1FR,Mathematics A (Foundation),1FR,100,,,,,60,47,34,22,10,0
2020,Nov,4MA1/1H,Mathematics A (Higher),1H,100,71,58,46,34,23,12,6,,,0
2020,Nov,4MA1/1HR,Mathematics A (Higher),1HR,100,77,61,46,34,22,10,4,,,0
2020,Nov,4MA1/2F,Mathematics A (Foundation),2F,100,,,,,60,46,34,22,10,0
2020,Nov,4MA1/2FR,Mathematics A (Foundation),2FR,100,,,,,58,46,34,22,10,0
2020,Nov,4MA1/2H,Mathematics A (Higher),2H,100,70,57,45,34,23,12,6,,,0
2020,Nov,4MA1/2HR,Mathematics A (Higher),2HR,100,75,60,45,33,21,10,4,,,0
2020,Nov,4MB1/01,Mathematics B,01,100,64,51,38,28,18,8,3,,,0
2020,Nov,4MB1/01R,Mathematics B,01R,100,77,61,46,34,23,12,6,,,0
2020,Nov,4MB1/02,Mathematics B,02,100,66,52,38,28,18,9,4,,,0
2020,Nov,4MB1/02R,Mathematics B,02R,100,77,62,48,36,24,12,6,,,0
2020,Nov,4PA1/01,Pakistan Studies,01,75,51,44,38,31,24,17,14,11,8,0
2020,Nov,4PA1/02,Pakistan Studies,02,75,47,41,35,28,21,15,11,8,5,0
2020,Nov,4PH1/1P,Physics,1P,110,81,66,51,39,27,16,13,10,8,0
2020,Nov,4PH1/1PR,Physics,1PR,110,84,72,61,48,35,23,19,15,12,0
2020,Nov,4PH1/2P,Physics,2P,70,47,38,29,23,17,12,10,8,6,0
2020,Nov,4PH1/2PR,Physics,2PR,70,50,42,35,28,22,16,13,10,8,0
2020,Nov,4PM1/01,Further Pure Mathematics,01,100,80,63,47,38,30,22,18,,,0
2020,Nov,4PM1/01R,Further Pure Mathematics,01R,100,77,61,46,38,31,24,20,,,0
2020,Nov,4PM1/02,Further Pure Mathematics,02,100,79,62,45,37,29,21,17,,,0
2020,Nov,4PM1/02R,Further Pure Mathematics,02R,100,76,61,47,40,34,28,25,,,0
2020,Nov,4RS1/01,Religious Studies,01,100,69,60,51,41,32,23,17,11,5,0
2020,Nov,4RS1/02,Religious Studies,02,60,45,40,36,29,22,15,11,7,4,0
2020,Nov,4SI1/01,Sinhala,01,100,86,78,71,59,47,36,30,25,20,0
